Kategorija,ID,Model,Compression,Coverage,Density,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore
Društvo,270,Ekstraktivna,1.8148,0.2286,0.2222,0.129,0.0333,0.129,0.6817
Društvo,270,Apstraktivna,1.8846,0.0571,0.0,1.0,1.0,1.0,1.0
Društvo,270,ChatGPT,2.8824,0.1714,0.3529,0.2917,0.0435,0.2083,0.7543
Društvo,270,Gemini,2.7222,0.1714,0.1111,0.2041,0.0,0.1224,0.6769
Društvo,270,Claude,3.7692,0.0,0.0,0.0455,0.0,0.0455,0.6878
Društvo,271,Ekstraktivna,1.88,0.1579,0.16,0.2963,0.1154,0.2593,0.7221
Društvo,271,Apstraktivna,1.9583,0.1053,0.0833,1.0,1.0,1.0,1.0
Društvo,271,ChatGPT,3.6154,0.1316,0.1538,0.4186,0.1951,0.3256,0.7695
Društvo,271,Gemini,2.7647,0.1316,0.3529,0.3478,0.0909,0.2609,0.7066
Društvo,271,Claude,4.2727,0.0,0.0,0.15,0.0526,0.1,0.7209
Društvo,272,Ekstraktivna,2.0,0.1786,0.1739,0.1633,0.0426,0.1224,0.6572
Društvo,272,Apstraktivna,2.0909,0.1786,0.2727,1.0,1.0,1.0,1.0
Društvo,272,ChatGPT,2.5556,0.1429,0.3333,0.3556,0.1395,0.3111,0.7518
Društvo,272,Gemini,2.3,0.25,0.4,0.1702,0.0889,0.1702,0.6558
Društvo,272,Claude,4.1818,0.0714,0.0,0.1111,0.0,0.1111,0.6564
Društvo,273,Ekstraktivna,1.95,0.2069,0.4,0.1463,0.0,0.0976,0.6437
Društvo,273,Apstraktivna,2.6,0.0345,0.1333,1.0,1.0,1.0,1.0
Društvo,273,ChatGPT,2.6,0.1034,0.2667,0.2222,0.0588,0.1111,0.6607
Društvo,273,Gemini,2.7857,0.1724,0.4286,0.0588,0.0,0.0588,0.6196
Društvo,273,Claude,3.9,0.0345,0.0,0.129,0.0,0.129,0.6792
Društvo,274,Ekstraktivna,2.35,0.1562,0.1,0.2979,0.0889,0.2128,0.7396
Društvo,274,Apstraktivna,2.35,0.25,0.1,1.0,1.0,1.0,1.0
Društvo,274,ChatGPT,3.9167,0.1875,0.1667,0.4211,0.2222,0.3684,0.7764
Društvo,274,Gemini,2.7647,0.1875,0.1176,0.2667,0.0465,0.2222,0.7281
Društvo,274,Claude,4.7,0.0312,0.0,0.1143,0.0,0.1143,0.6979
Društvo,275,Ekstraktivna,2.1739,0.175,0.2609,0.1455,0.0377,0.1091,0.676
Društvo,275,Apstraktivna,2.0833,0.15,0.0833,1.0,1.0,1.0,1.0
Društvo,275,ChatGPT,4.1667,0.175,0.3333,0.0455,0.0,0.0455,0.6436
Društvo,275,Gemini,3.3333,0.05,0.1333,0.1333,0.0465,0.1333,0.6436
Društvo,275,Claude,4.1667,0.025,0.0,0.0488,0.0,0.0488,0.6536
Društvo,276,Ekstraktivna,2.3,0.1579,0.2,0.24,0.087,0.24,0.6693
Društvo,276,Apstraktivna,1.9167,0.0526,0.0,1.0,1.0,1.0,1.0
Društvo,276,ChatGPT,2.5556,0.1579,0.2222,0.5833,0.2727,0.3333,0.7492
Društvo,276,Gemini,2.0909,0.1053,0.0,0.2308,0.0833,0.2308,0.6744
Društvo,276,Claude,2.875,0.0526,0.0,0.4545,0.1,0.1818,0.7413
Društvo,277,Ekstraktivna,2.2222,0.2759,0.2222,0.186,0.0488,0.186,0.6922
Društvo,277,Apstraktivna,2.5,0.069,0.0,1.0,1.0,1.0,1.0
Društvo,277,ChatGPT,3.3333,0.1034,0.1667,0.375,0.1333,0.25,0.7488
Društvo,277,Gemini,2.6667,0.2069,0.1333,0.2162,0.0571,0.2162,0.6774
Društvo,277,Claude,4.0,0.0,0.0,0.1333,0.0,0.1333,0.6909
Društvo,278,Ekstraktivna,2.975,0.25,0.45,0.087,0.0299,0.087,0.6192
Društvo,278,Apstraktivna,4.9583,0.0714,0.1667,1.0,1.0,1.0,1.0
Društvo,278,ChatGPT,7.4375,0.1071,0.25,0.2326,0.1463,0.2326,0.7179
Društvo,278,Gemini,4.1034,0.1607,0.2759,0.1034,0.0357,0.1034,0.6312
Društvo,278,Claude,7.0,0.0357,0.0,0.1333,0.0,0.1333,0.6947
Društvo,279,Ekstraktivna,2.5556,0.2553,0.2963,0.1356,0.0,0.1017,0.6779
Društvo,279,Apstraktivna,2.6538,0.0426,0.0,1.0,1.0,1.0,1.0
Društvo,279,ChatGPT,4.6,0.0426,0.0,0.0435,0.0,0.0435,0.6797
Društvo,279,Gemini,3.45,0.2553,0.4,0.1481,0.0,0.1481,0.6447
Društvo,279,Claude,5.3077,0.0,0.0,0.1277,0.0,0.1277,0.6904
